Potential applied (V)	WE(1).Current (A)	V vs. RHE	j
		V	mA/cm\+(2)
-1.4178466796875	-0.00317291259765625	-0.368287126464844	-27.9798289034943
-1.4202880859375	-0.00328704833984375	-0.369883928222656	-28.9863169298391
-1.4227294921875	-0.0034063720703125	-0.371442338867188	-30.0385544119268
-1.4251708984375	-0.00352142333984375	-0.373032365722656	-31.053115871638
-1.4276123046875	-0.0036444091796875	-0.374563676757813	-32.1376470871914
-1.4300537109375	-0.00376617431640625	-0.376104020996094	-33.2114137249228
-1.4324951171875	-0.00388824462890625	-0.377642106933594	-34.2878715071098
-1.4349365234375	-0.00401824951171875	-0.379121477050781	-35.4342990451389
-1.4373779296875	-0.0041473388671875	-0.380607622070312	-36.5726531498016
-1.4398193359375	-0.00427459716796875	-0.382107316894531	-37.6948603877315
-1.4422607421875	-0.0044024658203125	-0.383602495117188	-38.8224499145723
-1.4447021484375	-0.00453887939453125	-0.385034440917969	-40.0253914861662
-1.4471435546875	-0.00467559814453125	-0.386464128417969	-41.2310242022156
-1.4495849609375	-0.00481109619140625	-0.387902849121094	-42.4258923404431
-1.4520263671875	-0.0049591064453125	-0.389248979492188	-43.7310974013448
-1.4544677734375	-0.00509735107421875	-0.390667375488281	-44.9501858396715
-1.4569091796875	-0.00524383544921875	-0.392024797363281	-46.2419351782959
-1.4593505859375	-0.0053857421875	-0.39341609375	-47.4933173500882
-1.4617919921875	-0.005535888671875	-0.394746416015625	-48.8173604221781
-1.4642333984375	-0.00568084716796875	-0.396115129394531	-50.0956540385251
-1.4666748046875	-0.00582763671875	-0.39747029296875	-51.390094521605
-1.4691162109375	-0.00598602294921875	-0.398739641113281	-52.7867984939925
-1.4715576171875	-0.006136474609375	-0.400067705078125	-54.1135327105379
-1.4739990234375	-0.00626220703125	-0.40157869140625	-55.2222842261905
-1.4764404296875	-0.0064239501953125	-0.402823198242188	-56.6485907875882
-1.4788818359375	-0.00657958984375	-0.40411287109375	-58.0210744598766
