Potential applied (V)	WE(1).Current (A)	V vs. RHE	j
		V	mA/cm\+(2)
-1.1053466796875	-2.9217529296875E-5	-0.0790630335083009	-0.257650170166446
-1.1077880859375	-2.98248291015625E-5	-0.0815002068786623	-0.263005547632826
-1.1102294921875	-3.03619384765625E-5	-0.0839378694763184	-0.267741961874449
-1.1126708984375	-3.06732177734375E-5	-0.0863771061096192	-0.270486929219026
-1.1151123046875	-3.12774658203125E-5	-0.0888143007507325	-0.275815395240851
-1.1175537109375	-3.179931640625E-5	-0.0912520697021486	-0.2804172522597
-1.1199951171875	-3.22723388671875E-5	-0.0936901789855957	-0.284588526165675
-1.1224365234375	-3.3013916015625E-5	-0.0961264164428712	-0.29112800719246
-1.1248779296875	-3.33465576171875E-5	-0.0985655041809084	-0.29406135464892
-1.1273193359375	-3.3929443359375E-5	-0.101002847717285	-0.299201440558862
-1.1297607421875	-3.447265625E-5	-0.103440467773438	-0.303991677689594
-1.1322021484375	-3.5040283203125E-5	-0.105877917663574	-0.308997206376764
-1.1346435546875	-3.5455322265625E-5	-0.108316431091309	-0.312657162836199
-1.1370849609375	-3.62274169921875E-5	-0.110752455841065	-0.319465758308532
-1.1395263671875	-3.6834716796875E-5	-0.113189629211426	-0.324821135774912
-1.1419677734375	-3.74542236328125E-5	-0.11562671749878	-0.330284159019511
-1.1444091796875	-3.80340576171875E-5	-0.118064082305908	-0.335397333484899
-1.1468505859375	-3.8787841796875E-5	-0.120500234680176	-0.342044460289903
-1.1492919921875	-3.948974609375E-5	-0.122936748657227	-0.348234092537478
-1.1517333984375	-4.03350830078125E-5	-0.125372262908936	-0.355688562679123
-1.1541748046875	-4.09210205078125E-5	-0.127809585174561	-0.36085556003362
-1.1566162109375	-4.17694091796875E-5	-0.130245078155518	-0.368336941619819
-1.1590576171875	-4.2578125E-5	-0.13268084765625	-0.375468474426808
-1.1614990234375	-4.356689453125E-5	-0.135115362182617	-0.384187782462522
-1.1639404296875	-4.4390869140625E-5	-0.13755102532959	-0.391453872492284
