Potential applied (V)	WE(1).Potential (V)	WE(1).Current (A)
0.346527099609375	0.346954345703125	-6.976318359375E-07
0.344085693359375	0.344390869140625	-7.037353515625E-07
0.341644287109375	0.342010498046875	-7.0770263671875E-07
0.339202880859375	0.339569091796875	-7.177734375E-07
0.336761474609375	0.33709716796875	-7.2479248046875E-07
0.334320068359375	0.33465576171875	-7.3333740234375E-07
0.331878662109375	0.332305908203125	-7.38525390625E-07
0.329437255859375	0.329864501953125	-7.4432373046875E-07
0.326995849609375	0.327392578125	-7.5439453125E-07
0.324554443359375	0.3250732421875	-7.6171875E-07
0.322113037109375	0.322509765625	-7.6568603515625E-07
0.319671630859375	0.32000732421875	-7.733154296875E-07
0.317230224609375	0.3177490234375	-7.7972412109375E-07
0.314788818359375	0.315155029296875	-7.9345703125E-07
0.312347412109375	0.312744140625	-7.965087890625E-07
0.309906005859375	0.310333251953125	-8.0413818359375E-07
0.307464599609375	0.307830810546875	-8.1085205078125E-07
0.305023193359375	0.305419921875	-8.172607421875E-07
0.302581787109375	0.302978515625	-8.2305908203125E-07
0.300140380859375	0.30059814453125	-8.343505859375E-07
0.297698974609375	0.298095703125	-8.4259033203125E-07
0.295257568359375	0.29571533203125	-8.50830078125E-07
0.292816162109375	0.293243408203125	-8.5235595703125E-07
0.290374755859375	0.29071044921875	-8.5662841796875E-07
0.287933349609375	0.28826904296875	-8.673095703125E-07
0.285491943359375	0.285797119140625	-8.7310791015625E-07
0.283050537109375	0.2833251953125	-8.7646484375E-07
0.280609130859375	0.280975341796875	-8.8409423828125E-07
0.278167724609375	0.278564453125	-8.9141845703125E-07
0.275726318359375	0.276153564453125	-8.953857421875E-07
0.273284912109375	0.273651123046875	-9.0484619140625E-07
0.270843505859375	0.271148681640625	-9.08203125E-07
0.268402099609375	0.2686767578125	-9.130859375E-07
0.265960693359375	0.266326904296875	-9.197998046875E-07
0.263519287109375	0.26385498046875	-9.2254638671875E-07
0.261077880859375	0.26141357421875	-9.295654296875E-07
0.258636474609375	0.258941650390625	-9.3719482421875E-07
0.256195068359375	0.25640869140625	-9.38720703125E-07
0.253753662109375	0.254119873046875	-9.423828125E-07
0.251312255859375	0.251678466796875	-9.490966796875E-07
0.248870849609375	0.249267578125	-9.5184326171875E-07
0.246429443359375	0.246795654296875	-9.552001953125E-07
0.243988037109375	0.244384765625	-9.613037109375E-07
0.241546630859375	0.242034912109375	-9.6160888671875E-07
0.239105224609375	0.239471435546875	-9.6710205078125E-07
0.236663818359375	0.236968994140625	-9.6954345703125E-07
0.234222412109375	0.234527587890625	-9.72900390625E-07
0.231781005859375	0.232086181640625	-9.7503662109375E-07
0.229339599609375	0.2296142578125	-9.765625E-07
0.226898193359375	0.2271728515625	-9.8052978515625E-07
0.224456787109375	0.224853515625	-9.7930908203125E-07
0.222015380859375	0.222442626953125	-9.8236083984375E-07
0.219573974609375	0.219940185546875	-9.8724365234375E-07
0.217132568359375	0.21746826171875	-9.8724365234375E-07
0.214691162109375	0.21502685546875	-9.857177734375E-07
0.212249755859375	0.212646484375	-9.912109375E-07
0.209808349609375	0.21014404296875	-9.9151611328125E-07
