Potential (V),Current (A)
0.312347412109375,2.3284912109375e-06
0.314788818359375,2.371826171875e-06
0.317230224609375,2.4176025390625e-06
0.319671630859375,2.4615478515625e-06
0.322113037109375,2.49908447265625e-06
0.324554443359375,2.5433349609375e-06
0.326995849609375,2.5946044921875e-06
0.329437255859375,2.64862060546875e-06
0.331878662109375,2.70294189453125e-06
0.334320068359375,2.7484130859375e-06
0.336761474609375,2.802734375e-06
0.339202880859375,2.85400390625e-06
0.341644287109375,2.906494140625e-06
0.344085693359375,2.947998046875e-06
0.346527099609375,3.0023193359375e-06
0.348968505859375,3.0572509765625e-06
0.351409912109375,3.1146240234375e-06
0.353851318359375,3.1707763671875e-06
0.356292724609375,3.23211669921875e-06
0.358734130859375,3.29010009765625e-06
0.361175537109375,3.34716796875e-06
0.363616943359375,3.4100341796875e-06
0.366058349609375,3.470458984375e-06
0.368499755859375,3.53179931640625e-06
0.370941162109375,3.5888671875e-06
0.373382568359375,3.643798828125e-06
0.375823974609375,3.7066650390625e-06
0.378265380859375,3.76495361328125e-06
0.380706787109375,3.826904296875e-06
0.383148193359375,3.88763427734375e-06
0.385589599609375,3.95050048828125e-06
0.388031005859375,4.01580810546875e-06
0.390472412109375,4.0777587890625e-06
0.392913818359375,4.14215087890625e-06
0.395355224609375,4.205322265625e-06
0.397796630859375,4.2669677734375e-06
0.400238037109375,4.3304443359375e-06
0.402679443359375,4.38873291015625e-06
0.405120849609375,4.456787109375e-06
0.407562255859375,4.52423095703125e-06
0.410003662109375,4.58984375e-06
0.412445068359375,4.6502685546875e-06
0.414886474609375,4.71710205078125e-06
0.417327880859375,4.7845458984375e-06
0.419769287109375,4.8565673828125e-06
0.422210693359375,4.915771484375e-06
0.424652099609375,4.984130859375e-06
0.427093505859375,5.052490234375e-06
0.429534912109375,5.1165771484375e-06
0.431976318359375,5.18951416015625e-06
0.434417724609375,5.257568359375e-06
0.436859130859375,5.32745361328125e-06
0.439300537109375,5.40191650390625e-06
0.441741943359375,5.47149658203125e-06
0.444183349609375,5.5413818359375e-06
0.446624755859375,5.61431884765625e-06
